id	taxonID	scientificName	kingdom	phylum	class	order	family
5874745	5874745	Amischa nigrofusca	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae
5039552	5039552	Ammobates punctatus	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae
5772269	5772269	Ammoconia caecimacula	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1069760	1069760	Ammoecius brevis	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae
5041208	5041208	Ammophila campestris	Animalia	Arthropoda	Insecta	Hymenoptera	Sphecidae
5041099	5041099	Ammophila pubescens	Animalia	Arthropoda	Insecta	Hymenoptera	Sphecidae
5041296	5041296	Ammophila sabulosa	Animalia	Arthropoda	Insecta	Hymenoptera	Sphecidae
4429424	4429424	Ampedus balteatus	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae
4429475	4429475	Ampedus elongatulus	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae
4429467	4429467	Ampedus nigerrimus	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae
4429450	4429450	Ampedus nigrinus	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae
4429436	4429436	Ampedus nigroflavus	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae
4429494	4429494	Ampedus pomonae	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae
4429442	4429442	Ampedus praeustus	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae
4429432	4429432	Ampedus sanguineus	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae
4429507	4429507	Ampedus sanguinolentus	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae
4487243	4487243	Amphiareus obscuriceps	Animalia	Arthropoda	Insecta	Hemiptera	Anthocoridae
1063825	1063825	Amphimallon atrum	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae
1771391	1771391	Amphipoea crinanensis	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
7725644	7725644	Amphipoea fucosa	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1771429	1771429	Amphipoea lucens	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1771385	1771385	Amphipoea oculea	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1766128	1766128	Amphipyra berbera	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1766131	1766131	Amphipyra perflua	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1766137	1766137	Amphipyra pyramidea	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1766144	1766144	Amphipyra tetra	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1766210	1766210	Amphipyra tragopoginis	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
4452636	4452636	Amphotis marginata	Animalia	Arthropoda	Insecta	Coleoptera	Nitidulidae
2048600	2048600	Anaceratagallia ribauti	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae
2048596	2048596	Anaceratagallia venosa	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae
4458913	4458913	Anaesthetis testacea	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae
8054788	8054788	Anaglyptus mysticus	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae
1766646	1766646	Anaplectoides prasina	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1789553	1789553	Anarta melanopa	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1789580	1789580	Anarta myrtilli	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
4534166	4534166	Anarta trifolii	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
5750812	5750812	Anaspis flava	Animalia	Arthropoda	Insecta	Coleoptera	Scraptiidae
5750877	5750877	Anaspis frontalis	Animalia	Arthropoda	Insecta	Coleoptera	Scraptiidae
5750811	5750811	Anaspis rufilabris	Animalia	Arthropoda	Insecta	Coleoptera	Scraptiidae
9774834	9774834	Anaspis thoracica	Animalia	Arthropoda	Insecta	Coleoptera	Scraptiidae
1096909	1096909	Anastrangalia sanguinolenta	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae
5749359	5749359	Anatis ocellata	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae
5051775	5051775	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	Aeshnidae
5051752	5051752	Anax parthenope	Animalia	Arthropoda	Insecta	Odonata	Aeshnidae
5754974	5754974	Anchomenus dorsalis	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae
9510363	9510363	Anchoscelis lunosa	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
5037413	5037413	Ancistrocerus antilope	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae
5037372	5037372	Ancistrocerus claripennis	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae
5037434	5037434	Ancistrocerus gazella	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae
5037346	5037346	Ancistrocerus ichneumonideus	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae
5037318	5037318	Ancistrocerus nigricornis	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae
5037484	5037484	Ancistrocerus oviventris	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae
5037271	5037271	Ancistrocerus parietinus	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae
5037386	5037386	Ancistrocerus parietum	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae
5037467	5037467	Ancistrocerus trifasciatus	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae
1356870	1356870	Andrena agilissima	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357170	1357170	Andrena alfkenella	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357490	1357490	Andrena angustior	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357628	1357628	Andrena apicata	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357709	1357709	Andrena argentata	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358165	1358165	Andrena barbilabris	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1356887	1356887	Andrena bicolor	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357005	1357005	Andrena bimaculata	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357950	1357950	Andrena carantonica	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358209	1358209	Andrena chrysopyga	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358259	1358259	Andrena chrysosceles	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358088	1358088	Andrena cineraria	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357338	1357338	Andrena clarkella	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357215	1357215	Andrena coitana	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358177	1358177	Andrena combinata	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357234	1357234	Andrena curvungula	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357548	1357548	Andrena denticulata	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357737	1357737	Andrena distinguenda	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357872	1357872	Andrena dorsata	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1356971	1356971	Andrena falsifica	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357315	1357315	Andrena ferox	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357156	1357156	Andrena flavipes	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357334	1357334	Andrena florea	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357543	1357543	Andrena fucata	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
9805254	9805254	Andrena fulva	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357646	1357646	Andrena fulvago	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357732	1357732	Andrena fulvida	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357812	1357812	Andrena fuscipes	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358024	1358024	Andrena gelriae	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358314	1358314	Andrena gravida	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1356981	1356981	Andrena haemorrhoa	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357364	1357364	Andrena hattorfiana	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357179	1357179	Andrena helvola	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357477	1357477	Andrena humilis	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357894	1357894	Andrena intermedia	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357222	1357222	Andrena labialis	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357207	1357207	Andrena labiata	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357056	1357056	Andrena lapponica	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357026	1357026	Andrena lathyri	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357540	1357540	Andrena marginata	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357013	1357013	Andrena minutula	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1356982	1356982	Andrena minutuloides	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1356909	1356909	Andrena mitis	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357734	1357734	Andrena nigriceps	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357665	1357665	Andrena nigroaenea	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357545	1357545	Andrena nitida	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357495	1357495	Andrena nitidiuscula	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357466	1357466	Andrena niveata	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358376	1358376	Andrena ovatula	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358227	1358227	Andrena pandellei	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357721	1357721	Andrena pilipes	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357535	1357535	Andrena polita	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357456	1357456	Andrena praecox	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357043	1357043	Andrena pusilla	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358094	1358094	Andrena rosae	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357952	1357952	Andrena ruficrus	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357402	1357402	Andrena schencki	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357074	1357074	Andrena semilaevis	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358254	1358254	Andrena similis	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358236	1358236	Andrena simillima	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
8221007	8221007	Andrena strohmella	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357479	1357479	Andrena subopaca	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357230	1357230	Andrena synadelpha	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357017	1357017	Andrena tarsata	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358320	1358320	Andrena thoracica	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358210	1358210	Andrena tibialis	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357930	1357930	Andrena trimmerana	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357486	1357486	Andrena vaga	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357397	1357397	Andrena varians	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357310	1357310	Andrena ventralis	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1357099	1357099	Andrena viridescens	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1358128	1358128	Andrena wilkella	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae
1657781	1657781	Andrenosoma atrum	Animalia	Arthropoda	Insecta	Diptera	Asilidae
2208095	2208095	Androniscus dentiger	Animalia	Arthropoda	Malacostraca	Isopoda	Trichoniscidae
4553167	4553167	Anelasmocephalus cambridgei	Animalia	Arthropoda	Arachnida	Opiliones	Trogulidae
2157837	2157837	Anelosimus vittatus	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae
1605706	1605706	Anepsiomyia flaviventris	Animalia	Arthropoda	Insecta	Diptera	Dolichopodidae
1314824	1314824	Anergates atratulus	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae
4485524	4485524	Aneurus avenius	Animalia	Arthropoda	Insecta	Hemiptera	Aradidae
1965913	1965913	Angerona prunaria	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae
2134590	2134590	Anguliphantes angulipalpis	Animalia	Arthropoda	Arachnida	Araneae	Linyphiidae
4458681	4458681	Anidorus nigrinus	Animalia	Arthropoda	Insecta	Coleoptera	Aderidae
1036917	1036917	Anisodactylus binotatus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae
4474998	4474998	Anisodactylus nemorivagus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae
4308812	4308812	Anisodactylus poeciloides	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae
4475004	4475004	Anisodactylus signatus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae
4452221	4452221	Anisosticta novemdecimpunctata	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae
10106942	10106942	Anisotoma humeralis	Animalia	Arthropoda	Insecta	Coleoptera	Leiodidae
7804447	7804447	Anisotoma orbicularis	Animalia	Arthropoda	Insecta	Coleoptera	Leiodidae
5749845	5749845	Anisoxya fuscula	Animalia	Arthropoda	Insecta	Coleoptera	Melandryidae
1095310	1095310	Anobium punctatum	Animalia	Arthropoda	Insecta	Coleoptera	Ptinidae
4505585	4505585	Anoplius caviventris	Animalia	Arthropoda	Insecta	Hymenoptera	Pompilidae
4505544	4505544	Anoplius infuscatus	Animalia	Arthropoda	Insecta	Hymenoptera	Pompilidae
4505578	4505578	Anoplius nigerrimus	Animalia	Arthropoda	Insecta	Hymenoptera	Pompilidae
4505565	4505565	Anoplius viaticus	Animalia	Arthropoda	Insecta	Hymenoptera	Pompilidae
8216511	8216511	Anoplodera sexguttata	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae
1071240	1071240	Anoplotrupes stercorosus	Animalia	Arthropoda	Insecta	Coleoptera	Geotrupidae
6544687	6544687	Anorthoa munda	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
4484088	4484088	Anoscopus albifrons	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae
4484084	4484084	Anoscopus flavostriatus	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae
2024960	2024960	Anoscopus serratulae	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae
4428407	4428407	Anostirus purpureus	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae
1039463	1039463	Anotylus rugosus	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae
4440411	4440411	Anotylus sculpturatus	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae
1039464	1039464	Anotylus tetracarinatus	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae
4493171	4493171	Anteon arcuatum	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
4493235	4493235	Anteon brachycerum	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
4493213	4493213	Anteon ephippiger	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
4493220	4493220	Anteon flavicorne	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
4493180	4493180	Anteon fulviventre	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
4493251	4493251	Anteon gaullei	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
4493224	4493224	Anteon infectum	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
4493259	4493259	Anteon pubicorne	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
4493205	4493205	Anteon scapulare	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
4493274	4493274	Anteon tripartitum	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
4431768	4431768	Anthaxia candens	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae
4431917	4431917	Anthaxia cichorii	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae
4431801	4431801	Anthaxia fulgurans	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae
4431645	4431645	Anthaxia godeti	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae
4431813	4431813	Anthaxia nitidula	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae
4431637	4431637	Anthaxia quadripunctata	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae
4431775	4431775	Anthaxia salicis	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae
4458005	4458005	Anthicus antherinus	Animalia	Arthropoda	Insecta	Coleoptera	Anthicidae
1338883	1338883	Anthidiellum strigatum	Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae
1334821	1334821	Anthidium manicatum	Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae
1334902	1334902	Anthidium oblongatum	Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae
1334817	1334817	Anthidium punctatum	Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae
1919712	1919712	Anthocharis cardamines	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae
2020844	2020844	Anthocoris confusus	Animalia	Arthropoda	Insecta	Hemiptera	Anthocoridae
4487199	4487199	Anthocoris minki	Animalia	Arthropoda	Insecta	Hemiptera	Anthocoridae
2020846	2020846	Anthocoris nemoralis	Animalia	Arthropoda	Insecta	Hemiptera	Anthocoridae
2020855	2020855	Anthocoris nemorum	Animalia	Arthropoda	Insecta	Hemiptera	Anthocoridae
4487208	4487208	Anthocoris sarothamni	Animalia	Arthropoda	Insecta	Hemiptera	Anthocoridae
1196132	1196132	Anthonomus rectirostris	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae
1196192	1196192	Anthonomus rubi	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae
1344360	1344360	Anthophora aestivalis	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae
1344282	1344282	Anthophora bimaculata	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae
1344218	1344218	Anthophora borealis	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae
1344341	1344341	Anthophora furcata	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae
1344121	1344121	Anthophora plagiata	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae
1344087	1344087	Anthophora plumipes	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae
1344362	1344362	Anthophora quadrimaculata	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae
1344337	1344337	Anthophora retusa	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae
4475794	4475794	Anthracus consputus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae
1095903	1095903	Anthrenus fuscus	Animalia	Arthropoda	Insecta	Coleoptera	Dermestidae
8160782	8160782	Anticlea badiata	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae
1975793	1975793	Anticlea derivata	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae
1975571	1975571	Anticollix sparsata	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae
4515372	4515372	Antipalus varipes	Animalia	Arthropoda	Insecta	Diptera	Asilidae
2142065	2142065	Antistea elegans	Animalia	Arthropoda	Arachnida	Araneae	Hahniidae
1786902	1786902	Antitype chi	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
2154595	2154595	Anyphaena accentuata	Animalia	Arthropoda	Arachnida	Araneae	Anyphaenidae
8007222	8007222	Apamea anceps	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1795957	1795957	Apamea aquila	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1796169	1796169	Apamea crenata	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1796139	1796139	Apamea epomidion	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1795848	1795848	Apamea exulis	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1795930	1795930	Apamea furva	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
4534485	4534485	Apamea illyria	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1795854	1795854	Apamea lateritia	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
4534486	4534486	Apamea lithoxylaea	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1796145	1796145	Apamea monoglypha	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1796183	1796183	Apamea oblonga	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
7438067	7438067	Apamea remissa	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1796117	1796117	Apamea sordens	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1795946	1795946	Apamea sublustris	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
1796188	1796188	Apamea unanimis	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae
8138711	8138711	Apatura ilia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae
5131910	5131910	Apatura iris	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae
1962860	1962860	Apeira syringaria	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae
1896841	1896841	Aphantopus hyperantus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae
8152705	8152705	Aphanus rolandri	Animalia	Arthropoda	Insecta	Hemiptera	Lygaeidae
4492861	4492861	Aphelopus atratus	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
4492866	4492866	Aphelopus melaleucus	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
4492859	4492859	Aphelopus serratus	Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae
1043472	1043472	Aphidecta obliterata	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae
1067409	1067409	Aphodius fimetarius	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae
1067440	1067440	Aphodius foetidus	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae
5875420	5875420	Aphodius luridus	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae
1068394	1068394	Aphodius pusillus	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae
4484106	4484106	Aphrodes bicincta	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae
4484105	4484105	Aphrodes makarovi	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae
2016266	2016266	Aphrophora alni	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae
2016232	2016232	Aphrophora corticea	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae
4482770	4482770	Aphrophora major	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae
4482772	4482772	Aphrophora salicina	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae
1609152	1609152	Aphrosylus celtiber	Animalia	Arthropoda	Insecta	Diptera	Dolichopodidae
1609151	1609151	Aphrosylus ferox	Animalia	Arthropoda	Insecta	Diptera	Dolichopodidae
4462644	4462644	Aphthona atrocaerulea	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae
1049120	1049120	Aphthona cyparissiae	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae
